 -98.000   45.000 -0.00171 20
 -98.000   46.000 -0.00141 18
 -98.000   47.000 -0.00105 19
 -98.000   48.000 -0.00057 17
 -98.000   49.000 -0.00086 20
 -98.000   50.000 -0.00091 15
 -97.000   25.000 -0.00362 23
 -97.000   26.000 -0.00531 19
 -97.000   27.000 -0.00616 28
 -97.000   28.000 -0.00743 21
 -97.000   29.000 -0.00799 28
 -97.000   30.000 -0.00760 23
 -97.000   31.000 -0.00583 27
 -97.000   32.000 -0.00334 23
 -97.000   33.000 -0.00187 27
 -97.000   34.000 -0.00190 24
 -97.000   35.000 -0.00288 26
 -97.000   36.000 -0.00376 24
 -97.000   37.000 -0.00438 24
 -97.000   38.000 -0.00441 24
 -97.000   39.000 -0.00330 22
 -97.000   40.000 -0.00139 24
 -97.000   41.000 -0.00084 19
 -97.000   42.000 -0.00178 19
 -97.000   43.000 -0.00197 15
 -97.000   44.000 -0.00147 19
 -97.000   45.000 -0.00096 17
 -97.000   46.000  0.00012 18
 -97.000   47.000  0.00115 13
 -97.000   48.000  0.00154 18
 -97.000   49.000  0.00155 16
 -97.000   50.000  0.00131 17
 -96.000   25.000 -0.00468 20
 -96.000   26.000 -0.00607 18
 -96.000   27.000 -0.00659 21
 -96.000   28.000 -0.00784 19
 -96.000   29.000 -0.00800 22
 -96.000   30.000 -0.00747 24
 -96.000   31.000 -0.00558 23
 -96.000   32.000 -0.00326 25
 -96.000   33.000 -0.00163 23
 -96.000   34.000 -0.00143 25
 -96.000   35.000 -0.00220 22
 -96.000   36.000 -0.00323 25
 -96.000   37.000 -0.00428 23
 -96.000   38.000 -0.00484 27
 -96.000   39.000 -0.00449 23
 -96.000   40.000 -0.00318 25
 -96.000   41.000 -0.00281 20
 -96.000   42.000 -0.00322 20
 -96.000   43.000 -0.00274 17
 -96.000   44.000 -0.00179 19
 -96.000   45.000 -0.00079 18
 -96.000   46.000  0.00053 18
 -96.000   47.000  0.00175 17
 -96.000   48.000  0.00194 18
 -96.000   49.000  0.00210 18
 -96.000   50.000  0.00193 14
 -95.000   25.000 -0.00301 22
 -95.000   26.000 -0.00428 21
 -95.000   27.000 -0.00494 25
 -95.000   28.000 -0.00626 21
 -95.000   29.000 -0.00678 25
 -95.000   30.000 -0.00634 24
 -95.000   31.000 -0.00494 26
 -95.000   32.000 -0.00274 25
 -95.000   33.000 -0.00140 26
 -95.000   34.000 -0.00095 25
 -95.000   35.000 -0.00164 25
 -95.000   36.000 -0.00261 24
 -95.000   37.000 -0.00395 24
 -95.000   38.000 -0.00489 24
 -95.000   39.000 -0.00519 23
 -95.000   40.000 -0.00445 23
 -95.000   41.000 -0.00410 20
 -95.000   42.000 -0.00407 19
 -95.000   43.000 -0.00275 15
 -95.000   44.000 -0.00105 17
 -95.000   45.000  0.00085 15
 -95.000   46.000  0.00249 18
 -95.000   47.000  0.00388 14
 -95.000   48.000  0.00379 20
 -95.000   49.000  0.00392 16
 -95.000   50.000  0.00345 17
 -94.000   25.000 -0.00278 17
 -94.000   26.000 -0.00346 18
 -94.000   27.000 -0.00390 20
 -94.000   28.000 -0.00483 18
 -94.000   29.000 -0.00530 20
 -94.000   30.000 -0.00490 22
 -94.000   31.000 -0.00425 23
 -94.000   32.000 -0.00261 25
 -94.000   33.000 -0.00173 23
 -94.000   34.000 -0.00107 26
 -94.000   35.000 -0.00140 24
 -94.000   36.000 -0.00200 26
 -94.000   37.000 -0.00330 24
 -94.000   38.000 -0.00442 26
 -94.000   39.000 -0.00513 25
 -94.000   40.000 -0.00495 25
 -94.000   41.000 -0.00442 22
 -94.000   42.000 -0.00385 21
 -94.000   43.000 -0.00199 17
 -94.000   44.000 -0.00022 18
 -94.000   45.000  0.00174 16
 -94.000   46.000  0.00289 20
 -94.000   47.000  0.00369 19
 -94.000   48.000  0.00304 23
 -94.000   49.000  0.00297 20
 -94.000   50.000  0.00235 16
 -93.000   25.000 -0.00123 20
 -93.000   26.000 -0.00152 22
 -93.000   27.000 -0.00201 27
 -93.000   28.000 -0.00252 23
 -93.000   29.000 -0.00323 25
 -93.000   30.000 -0.00290 23
 -93.000   31.000 -0.00313 26
 -93.000   32.000 -0.00190 24
 -93.000   33.000 -0.00181 24
 -93.000   34.000 -0.00119 23
 -93.000   35.000 -0.00149 24
 -93.000   36.000 -0.00164 23
 -93.000   37.000 -0.00248 23
 -93.000   38.000 -0.00336 22
 -93.000   39.000 -0.00406 23
 -93.000   40.000 -0.00421 22
 -93.000   41.000 -0.00356 21
 -93.000   42.000 -0.00295 19
 -93.000   43.000 -0.00093 16
 -93.000   44.000  0.00086 16
 -93.000   45.000  0.00276 14
 -93.000   46.000  0.00335 17
 -93.000   47.000  0.00345 14
 -93.000   48.000  0.00249 19
 -93.000   49.000  0.00202 17
 -93.000   50.000  0.00128 16
 -92.000   25.000 -0.00309 20
 -92.000   26.000 -0.00254 19
 -92.000   27.000 -0.00255 25
 -92.000   28.000 -0.00249 20
 -92.000   29.000 -0.00256 23
 -92.000   30.000 -0.00199 21
 -92.000   31.000 -0.00265 23
 -92.000   32.000 -0.00192 22
 -92.000   33.000 -0.00216 21
 -92.000   34.000 -0.00151 24
 -92.000   35.000 -0.00153 25
 -92.000   36.000 -0.00131 27
 -92.000   37.000 -0.00163 24
 -92.000   38.000 -0.00211 25
 -92.000   39.000 -0.00242 24
 -92.000   40.000 -0.00262 25
 -92.000   41.000 -0.00189 23
 -92.000   42.000 -0.00131 22
 -92.000   43.000  0.00038 19
 -92.000   44.000  0.00158 18
 -92.000   45.000  0.00273 17
 -92.000   46.000  0.00249 19
 -92.000   47.000  0.00169 18
 -92.000   48.000  0.00054 20
 -92.000   49.000 -0.00038 19
 -92.000   50.000 -0.00113 15
 -91.000   25.000 -0.00538 20
 -91.000   26.000 -0.00405 22
 -91.000   27.000 -0.00371 27
 -91.000   28.000 -0.00293 24
 -91.000   29.000 -0.00238 25
 -91.000   30.000 -0.00136 23
 -91.000   31.000 -0.00217 23
 -91.000   32.000 -0.00159 22
 -91.000   33.000 -0.00209 21
 -91.000   34.000 -0.00168 22
 -91.000   35.000 -0.00185 22
 -91.000   36.000 -0.00165 23
 -91.000   37.000 -0.00144 21
 -91.000   38.000 -0.00169 22
 -91.000   39.000 -0.00150 21
 -91.000   40.000 -0.00159 22
 -91.000   41.000 -0.00058 21
 -91.000   42.000 -0.00032 19
 -91.000   43.000  0.00083 18
 -91.000   44.000  0.00150 15
 -91.000   45.000  0.00199 16
 -91.000   46.000  0.00106 15
 -91.000   47.000 -0.00036 15
 -91.000   48.000 -0.00131 16
 -91.000   49.000 -0.00245 17
 -91.000   50.000 -0.00301 14
 -90.000   25.000 -0.00819 18
 -90.000   26.000 -0.00635 18
 -90.000   27.000 -0.00568 23
 -90.000   28.000 -0.00465 19
 -90.000   29.000 -0.00342 22
 -90.000   30.000 -0.00215 20
 -90.000   31.000 -0.00275 22
 -90.000   32.000 -0.00242 22
 -90.000   33.000 -0.00265 24
 -90.000   34.000 -0.00240 26
 -90.000   35.000 -0.00248 26
 -90.000   36.000 -0.00238 27
 -90.000   37.000 -0.00166 25
 -90.000   38.000 -0.00179 27
 -90.000   39.000 -0.00126 26
 -90.000   40.000 -0.00142 27
 -90.000   41.000 -0.00018 26
 -90.000   42.000 -0.00006 24
 -90.000   43.000  0.00064 24
 -90.000   44.000  0.00079 20
 -90.000   45.000  0.00066 21
 -90.000   46.000 -0.00094 20
 -90.000   47.000 -0.00283 21
 -90.000   48.000 -0.00359 22
 -90.000   49.000 -0.00474 21
 -90.000   50.000 -0.00504 17
 -89.000   25.000 -0.00818 16
 -89.000   26.000 -0.00644 20
 -89.000   27.000 -0.00599 23
 -89.000   28.000 -0.00514 22
 -89.000   29.000 -0.00415 21
 -89.000   30.000 -0.00288 21
 -89.000   31.000 -0.00298 20
 -89.000   32.000 -0.00234 23
 -89.000   33.000 -0.00210 22
 -89.000   34.000 -0.00203 24
 -89.000   35.000 -0.00258 21
 -89.000   36.000 -0.00303 22
 -89.000   37.000 -0.00224 20
 -89.000   38.000 -0.00251 22
 -89.000   39.000 -0.00190 21
 -89.000   40.000 -0.00195 22
 -89.000   41.000 -0.00039 21
 -89.000   42.000 -0.00054 19
 -89.000   43.000 -0.00013 19
 -89.000   44.000 -0.00011 16
 -89.000   45.000 -0.00043 18
 -89.000   46.000 -0.00247 16
 -89.000   47.000 -0.00452 18
 -89.000   48.000 -0.00500 18
 -89.000   49.000 -0.00600 19
 -89.000   50.000 -0.00609 14
 -88.000   25.000 -0.00672 18
 -88.000   26.000 -0.00534 18
 -88.000   27.000 -0.00518 23
 -88.000   28.000 -0.00491 19
 -88.000   29.000 -0.00444 21
 -88.000   30.000 -0.00344 19
 -88.000   31.000 -0.00305 20
 -88.000   32.000 -0.00216 22
 -88.000   33.000 -0.00124 23
 -88.000   34.000 -0.00107 26
 -88.000   35.000 -0.00183 25
 -88.000   36.000 -0.00275 26
 -88.000   37.000 -0.00220 26
 -88.000   38.000 -0.00268 27
 -88.000   39.000 -0.00224 27
 -88.000   40.000 -0.00229 26
 -88.000   41.000 -0.00069 26
 -88.000   42.000 -0.00086 24
 -88.000   43.000 -0.00030 25
 -88.000   44.000 -0.00011 21
 -88.000   45.000 -0.00024 21
 -88.000   46.000 -0.00242 18
 -88.000   47.000 -0.00454 20
 -88.000   48.000 -0.00531 22
 -88.000   49.000 -0.00634 22
 -88.000   50.000 -0.00672 17
 -87.000   25.000 -0.00348 16
 -87.000   26.000 -0.00266 19
 -87.000   27.000 -0.00287 23
 -87.000   28.000 -0.00295 23
 -87.000   29.000 -0.00331 22
 -87.000   30.000 -0.00263 21
 -87.000   31.000 -0.00190 19
 -87.000   32.000 -0.00072 22
 -87.000   33.000  0.00037 19
 -87.000   34.000  0.00044 23
 -87.000   35.000 -0.00085 20
 -87.000   36.000 -0.00223 23
 -87.000   37.000 -0.00224 21
 -87.000   38.000 -0.00295 22
 -87.000   39.000 -0.00291 21
 -87.000   40.000 -0.00296 21
 -87.000   41.000 -0.00144 20
 -87.000   42.000 -0.00167 18
 -87.000   43.000 -0.00099 17
 -87.000   44.000 -0.00053 16
 -87.000   45.000 -0.00024 18
 -87.000   46.000 -0.00232 16
 -87.000   47.000 -0.00427 18
 -87.000   48.000 -0.00543 17
 -87.000   49.000 -0.00630 19
 -87.000   50.000 -0.00705 13
 -86.000   25.000 -0.00043 18
 -86.000   26.000  0.00003 18
 -86.000   27.000 -0.00030 22
 -86.000   28.000 -0.00069 19
 -86.000   29.000 -0.00161 23
 -86.000   30.000 -0.00151 21
 -86.000   31.000 -0.00109 22
 -86.000   32.000 -0.00033 22
 -86.000   33.000  0.00056 22
 -86.000   34.000  0.00068 25
 -86.000   35.000 -0.00037 25
 -86.000   36.000 -0.00136 26
 -86.000   37.000 -0.00148 26
 -86.000   38.000 -0.00207 24
 -86.000   39.000 -0.00252 26
 -86.000   40.000 -0.00295 25
 -86.000   41.000 -0.00200 27
 -86.000   42.000 -0.00225 24
 -86.000   43.000 -0.00124 25
 -86.000   44.000 -0.00035 22
 -86.000   45.000  0.00064 22
 -86.000   46.000 -0.00109 18
 -86.000   47.000 -0.00291 19
 -86.000   48.000 -0.00490 20
 -86.000   49.000 -0.00586 21
 -86.000   50.000 -0.00738 16
 -85.000   25.000  0.00272 16
 -85.000   26.000  0.00283 19
 -85.000   27.000  0.00256 20
 -85.000   28.000  0.00207 21
 -85.000   29.000  0.00075 22
 -85.000   30.000  0.00031 23
 -85.000   31.000  0.00023 22
 -85.000   32.000  0.00030 23
 -85.000   33.000  0.00031 21
 -85.000   34.000  0.00008 24
 -85.000   35.000 -0.00103 21
 -85.000   36.000 -0.00167 23
 -85.000   37.000 -0.00184 20
 -85.000   38.000 -0.00193 21
 -85.000   39.000 -0.00229 21
 -85.000   40.000 -0.00256 21
 -85.000   41.000 -0.00188 21
 -85.000   42.000 -0.00218 18
 -85.000   43.000 -0.00110 19
 -85.000   44.000 -0.00018 18
 -85.000   45.000  0.00116 21
 -85.000   46.000 -0.00030 18
 -85.000   47.000 -0.00158 19
 -85.000   48.000 -0.00381 16
 -85.000   49.000 -0.00458 18
 -85.000   50.000 -0.00646 12
 -84.000   25.000  0.00533 20
 -84.000   26.000  0.00505 21
 -84.000   27.000  0.00472 23
 -84.000   28.000  0.00388 19
 -84.000   29.000  0.00230 23
 -84.000   30.000  0.00120 22
 -84.000   31.000  0.00040 24
 -84.000   32.000 -0.00031 23
 -84.000   33.000 -0.00101 24
 -84.000   34.000 -0.00137 25
 -84.000   35.000 -0.00189 23
 -84.000   36.000 -0.00172 22
 -84.000   37.000 -0.00148 22
 -84.000   38.000 -0.00096 22
 -84.000   39.000 -0.00110 25
 -84.000   40.000 -0.00157 23
 -84.000   41.000 -0.00158 26
 -84.000   42.000 -0.00204 23
 -84.000   43.000 -0.00083 26
 -84.000   44.000  0.00027 23
 -84.000   45.000  0.00211 23
 -84.000   46.000  0.00124 20
 -84.000   47.000  0.00043 20
 -84.000   48.000 -0.00216 19
 -84.000   49.000 -0.00312 18
 -84.000   50.000 -0.00542 13
 -83.000   25.000  0.00612 16
 -83.000   26.000  0.00561 20
 -83.000   27.000  0.00533 20
 -83.000   28.000  0.00439 21
 -83.000   29.000  0.00287 20
 -83.000   30.000  0.00160 22
 -83.000   31.000  0.00045 22
 -83.000   32.000 -0.00077 24
 -83.000   33.000 -0.00226 23
 -83.000   34.000 -0.00291 24
 -83.000   35.000 -0.00324 21
 -83.000   36.000 -0.00267 22
 -83.000   37.000 -0.00219 21
 -83.000   38.000 -0.00104 23
 -83.000   39.000 -0.00085 23
 -83.000   40.000 -0.00136 21
 -83.000   41.000 -0.00186 21
 -83.000   42.000 -0.00237 18
 -83.000   43.000 -0.00132 21
 -83.000   44.000 -0.00018 20
 -83.000   45.000  0.00203 22
 -83.000   46.000  0.00199 19
 -83.000   47.000  0.00200 20
 -83.000   48.000 -0.00021 17
 -83.000   49.000 -0.00086 18
 -83.000   50.000 -0.00297 11
 -82.000   25.000  0.00671 21
 -82.000   26.000  0.00594 23
 -82.000   27.000  0.00550 26
 -82.000   28.000  0.00445 22
 -82.000   29.000  0.00271 26
 -82.000   30.000  0.00125 23
 -82.000   31.000 -0.00036 24
 -82.000   32.000 -0.00190 21
 -82.000   33.000 -0.00395 23
 -82.000   34.000 -0.00466 23
 -82.000   35.000 -0.00464 23
 -82.000   36.000 -0.00355 22
 -82.000   37.000 -0.00264 22
 -82.000   38.000 -0.00086 21
 -82.000   39.000 -0.00036 23
 -82.000   40.000 -0.00112 22
 -82.000   41.000 -0.00235 24
 -82.000   42.000 -0.00306 21
 -82.000   43.000 -0.00220 23
 -82.000   44.000 -0.00090 23
 -82.000   45.000  0.00177 23
 -82.000   46.000  0.00274 23
 -82.000   47.000  0.00342 21
 -82.000   48.000  0.00144 20
 -82.000   49.000  0.00080 17
 -82.000   50.000 -0.00110 12
 -81.000   25.000  0.00563 17
 -81.000   26.000  0.00502 21
 -81.000   27.000  0.00458 21
 -81.000   28.000  0.00384 22
 -81.000   29.000  0.00213 22
 -81.000   30.000  0.00101 23
 -81.000   31.000 -0.00055 21
 -81.000   32.000 -0.00201 21
 -81.000   33.000 -0.00448 22
 -81.000   34.000 -0.00538 24
 -81.000   35.000 -0.00570 25
 -81.000   36.000 -0.00494 25
 -81.000   37.000 -0.00418 24
 -81.000   38.000 -0.00223 23
 -81.000   39.000 -0.00147 22
 -81.000   40.000 -0.00218 21
 -81.000   41.000 -0.00347 21
 -81.000   42.000 -0.00415 18
 -81.000   43.000 -0.00327 19
 -81.000   44.000 -0.00186 18
 -81.000   45.000  0.00110 21
 -81.000   46.000  0.00276 20
 -81.000   47.000  0.00419 21
 -81.000   48.000  0.00286 18
 -81.000   49.000  0.00256 19
 -81.000   50.000  0.00111 12
 -80.000   25.000  0.00590 22
 -80.000   26.000  0.00545 24
 -80.000   27.000  0.00473 28
 -80.000   28.000  0.00430 24
 -80.000   29.000  0.00220 27
 -80.000   30.000  0.00134 22
 -80.000   31.000 -0.00050 23
 -80.000   32.000 -0.00170 20
 -80.000   33.000 -0.00444 24
 -80.000   34.000 -0.00529 23
 -80.000   35.000 -0.00585 25
 -80.000   36.000 -0.00531 23
 -80.000   37.000 -0.00479 24
 -80.000   38.000 -0.00305 22
 -80.000   39.000 -0.00225 21
 -80.000   40.000 -0.00304 19
 -80.000   41.000 -0.00425 20
 -80.000   42.000 -0.00491 19
 -80.000   43.000 -0.00393 19
 -80.000   44.000 -0.00265 19
 -80.000   45.000  0.00026 21
 -80.000   46.000  0.00216 23
 -80.000   47.000  0.00386 22
 -80.000   48.000  0.00282 21
 -80.000   49.000  0.00266 18
 -80.000   50.000  0.00157 13
 -79.000   25.000  0.00577 17
 -79.000   26.000  0.00564 21
 -79.000   27.000  0.00484 22
 -79.000   28.000  0.00465 23
 -79.000   29.000  0.00243 21
 -79.000   30.000  0.00201 21
 -79.000   31.000  0.00024 21
 -79.000   32.000 -0.00073 23
 -79.000   33.000 -0.00355 23
 -79.000   34.000 -0.00442 23
 -79.000   35.000 -0.00543 24
 -79.000   36.000 -0.00554 25
 -79.000   37.000 -0.00564 26
 -79.000   38.000 -0.00442 25
 -79.000   39.000 -0.00378 23
 -79.000   40.000 -0.00449 21
 -79.000   41.000 -0.00521 20
 -79.000   42.000 -0.00556 19
 -79.000   43.000 -0.00441 18
 -79.000   44.000 -0.00338 16
 -79.000   45.000 -0.00085 18
 -79.000   46.000  0.00090 17
 -79.000   47.000  0.00287 19
 -79.000   48.000  0.00254 17
 -79.000   49.000  0.00287 19
 -79.000   50.000  0.00232 13
 -78.000   25.000  0.00684 22
 -78.000   26.000  0.00690 23
 -78.000   27.000  0.00597 28
 -78.000   28.000  0.00581 23
 -78.000   29.000  0.00338 26
 -78.000   30.000  0.00308 20
 -78.000   31.000  0.00101 23
 -78.000   32.000 -0.00002 21
 -78.000   33.000 -0.00287 24
 -78.000   34.000 -0.00383 22
 -78.000   35.000 -0.00496 24
 -78.000   36.000 -0.00534 23
 -78.000   37.000 -0.00570 25
 -78.000   38.000 -0.00512 23
 -78.000   39.000 -0.00456 22
 -78.000   40.000 -0.00510 20
 -78.000   41.000 -0.00509 19
 -78.000   42.000 -0.00527 20
 -78.000   43.000 -0.00397 19
 -78.000   44.000 -0.00345 21
 -78.000   45.000 -0.00161 20
 -78.000   46.000 -0.00057 23
 -78.000   47.000  0.00119 21
 -78.000   48.000  0.00126 22
 -78.000   49.000  0.00189 18
 -78.000   50.000  0.00164 15
 -77.000   25.000  0.00677 17
 -77.000   26.000  0.00712 20
 -77.000   27.000  0.00638 22
 -77.000   28.000  0.00634 22
 -77.000   29.000  0.00446 23
 -77.000   30.000  0.00446 22
 -77.000   31.000  0.00260 22
 -77.000   32.000  0.00133 22
 -77.000   33.000 -0.00152 22
 -77.000   34.000 -0.00295 23
 -77.000   35.000 -0.00447 23
 -77.000   36.000 -0.00543 24
 -77.000   37.000 -0.00593 25
 -77.000   38.000 -0.00595 24
 -77.000   39.000 -0.00521 24
 -77.000   40.000 -0.00534 22
 -77.000   41.000 -0.00434 21
 -77.000   42.000 -0.00427 20
 -77.000   43.000 -0.00286 19
 -77.000   44.000 -0.00299 20
 -77.000   45.000 -0.00202 19
 -77.000   46.000 -0.00195 20
 -77.000   47.000 -0.00045 20
 -77.000   48.000  0.00026 18
 -77.000   49.000  0.00131 19
 -77.000   50.000  0.00147 14
 -76.000   25.000  0.00631 20
 -76.000   26.000  0.00702 20
 -76.000   27.000  0.00660 28
 -76.000   28.000  0.00693 20
 -76.000   29.000  0.00593 28
 -76.000   30.000  0.00630 20
 -76.000   31.000  0.00451 26
 -76.000   32.000  0.00283 20
 -76.000   33.000 -0.00014 26
 -76.000   34.000 -0.00215 22
 -76.000   35.000 -0.00393 25
 -76.000   36.000 -0.00520 21
 -76.000   37.000 -0.00550 25
 -76.000   38.000 -0.00586 22
 -76.000   39.000 -0.00491 22
 -76.000   40.000 -0.00472 20
 -76.000   41.000 -0.00293 19
 -76.000   42.000 -0.00287 21
 -76.000   43.000 -0.00174 19
 -76.000   44.000 -0.00263 24
 -76.000   45.000 -0.00253 22
 -76.000   46.000 -0.00338 27
 -76.000   47.000 -0.00211 24
 -76.000   48.000 -0.00085 26
 -76.000   49.000  0.00059 21
 -76.000   50.000  0.00105 18
 -75.000   25.000  0.00405 16
 -75.000   26.000  0.00528 19
 -75.000   27.000  0.00549 24
 -75.000   28.000  0.00655 21
 -75.000   29.000  0.00701 26
 -75.000   30.000  0.00802 23
 -75.000   31.000  0.00679 27
 -75.000   32.000  0.00478 23
 -75.000   33.000  0.00195 26
 -75.000   34.000 -0.00063 23
 -75.000   35.000 -0.00264 26
 -75.000   36.000 -0.00430 23
 -75.000   37.000 -0.00439 27
 -75.000   38.000 -0.00509 23
 -75.000   39.000 -0.00439 26
 -75.000   40.000 -0.00443 23
 -75.000   41.000 -0.00265 25
 -75.000   42.000 -0.00271 23
 -75.000   43.000 -0.00175 23
 -75.000   44.000 -0.00270 22
 -75.000   45.000 -0.00263 23
 -75.000   46.000 -0.00344 22
 -75.000   47.000 -0.00213 25
 -75.000   48.000 -0.00050 22
 -75.000   49.000  0.00114 23
 -75.000   50.000  0.00175 15
 -74.000   25.000  0.00147 16
 -74.000   26.000  0.00313 16
 -74.000   27.000  0.00395 25
 -74.000   28.000  0.00584 17
 -74.000   29.000  0.00762 27
 -74.000   30.000  0.00921 19
 -74.000   31.000  0.00849 28
 -74.000   32.000  0.00630 19
 -74.000   33.000  0.00354 26
 -74.000   34.000  0.00071 19
 -74.000   35.000 -0.00131 25
 -74.000   36.000 -0.00313 20
 -74.000   37.000 -0.00311 24
 -74.000   38.000 -0.00406 21
 -74.000   39.000 -0.00374 22
 -74.000   40.000 -0.00414 22
 -74.000   41.000 -0.00267 21
 -74.000   42.000 -0.00307 22
 -74.000   43.000 -0.00251 19
 -74.000   44.000 -0.00344 20
 -74.000   45.000 -0.00312 19
 -74.000   46.000 -0.00345 23
 -74.000   47.000 -0.00184 23
 -74.000   48.000  0.00022 27
 -74.000   49.000  0.00204 22
 -74.000   50.000  0.00262 22
 -73.000   25.000 -0.00016 17
 -73.000   26.000  0.00151 19
 -73.000   27.000  0.00271 24
 -73.000   28.000  0.00502 21
 -73.000   29.000  0.00769 25
 -73.000   30.000  0.00956 22
 -73.000   31.000  0.00950 26
 -73.000   32.000  0.00721 22
 -73.000   33.000  0.00476 26
 -73.000   34.000  0.00176 22
 -73.000   35.000  0.00001 26
 -73.000   36.000 -0.00179 22
 -73.000   37.000 -0.00128 26
 -73.000   38.000 -0.00206 22
 -73.000   39.000 -0.00178 27
 -73.000   40.000 -0.00251 23
 -73.000   41.000 -0.00145 28
 -73.000   42.000 -0.00209 22
 -73.000   43.000 -0.00179 26
 -73.000   44.000 -0.00277 19
 -73.000   45.000 -0.00234 24
 -73.000   46.000 -0.00236 20
 -73.000   47.000 -0.00083 27
 -73.000   48.000  0.00101 22
 -73.000   49.000  0.00278 23
 -73.000   50.000  0.00331 17
 -72.000   25.000 -0.00093 16
 -72.000   26.000  0.00049 15
 -72.000   27.000  0.00171 23
 -72.000   28.000  0.00401 16
 -72.000   29.000  0.00681 24
 -72.000   30.000  0.00878 17
 -72.000   31.000  0.00915 25
 -72.000   32.000  0.00699 17
 -72.000   33.000  0.00491 23
 -72.000   34.000  0.00228 17
 -72.000   35.000  0.00117 21
 -72.000   36.000 -0.00032 19
 -72.000   37.000  0.00043 21
 -72.000   38.000 -0.00008 21
 -72.000   39.000  0.00027 20
 -72.000   40.000 -0.00053 19
 -72.000   41.000  0.00032 18
 -72.000   42.000 -0.00048 18
 -72.000   43.000 -0.00064 18
 -72.000   44.000 -0.00213 17
 -72.000   45.000 -0.00193 17
 -72.000   46.000 -0.00181 20
 -72.000   47.000 -0.00003 21
 -72.000   48.000  0.00207 25
 -72.000   49.000  0.00409 20
 -72.000   50.000  0.00471 22
 -71.000   25.000 -0.00022 17
 -71.000   26.000  0.00048 21
 -71.000   27.000  0.00150 24
 -71.000   28.000  0.00313 23
 -71.000   29.000  0.00575 27
 -71.000   30.000  0.00764 24
 -71.000   31.000  0.00863 27
 -71.000   32.000  0.00689 21
 -71.000   33.000  0.00581 25
 -71.000   34.000  0.00395 21
 -71.000   35.000  0.00379 25
 -71.000   36.000  0.00273 22
 -71.000   37.000  0.00382 26
 -71.000   38.000  0.00323 23
 -71.000   39.000  0.00333 26
 -71.000   40.000  0.00208 21
 -71.000   41.000  0.00238 26
 -71.000   42.000  0.00145 22
 -71.000   43.000  0.00122 28
 -71.000   44.000 -0.00019 22
 -71.000   45.000 -0.00015 28
 -71.000   46.000  0.00008 23
 -71.000   47.000  0.00142 29
 -71.000   48.000  0.00302 24
 -71.000   49.000  0.00455 23
 -71.000   50.000  0.00497 15
 -70.000   25.000 -0.00019 13
 -70.000   26.000 -0.00031 15
 -70.000   27.000  0.00048 20
 -70.000   28.000  0.00132 17
 -70.000   29.000  0.00368 24
 -70.000   30.000  0.00562 19
 -70.000   31.000  0.00724 25
 -70.000   32.000  0.00637 17
 -70.000   33.000  0.00640 21
 -70.000   34.000  0.00573 16
 -70.000   35.000  0.00638 19
 -70.000   36.000  0.00553 19
 -70.000   37.000  0.00617 20
 -70.000   38.000  0.00498 22
 -70.000   39.000  0.00456 19
 -70.000   40.000  0.00303 19
 -70.000   41.000  0.00335 16
 -70.000   42.000  0.00261 19
 -70.000   43.000  0.00238 18
 -70.000   44.000  0.00098 19
 -70.000   45.000  0.00086 17
 -70.000   46.000  0.00101 21
 -70.000   47.000  0.00216 20
 -70.000   48.000  0.00380 26
 -70.000   49.000  0.00512 19
 -70.000   50.000  0.00543 20
 -69.000   25.000  0.00159 15
 -69.000   26.000  0.00040 20
 -69.000   27.000  0.00086 22
 -69.000   28.000  0.00068 22
 -69.000   29.000  0.00265 25
 -69.000   30.000  0.00461 22
 -69.000   31.000  0.00689 26
 -69.000   32.000  0.00665 21
 -69.000   33.000  0.00777 24
 -69.000   34.000  0.00790 20
 -69.000   35.000  0.00915 24
 -69.000   36.000  0.00834 22
 -69.000   37.000  0.00894 26
 -69.000   38.000  0.00736 24
 -69.000   39.000  0.00668 25
 -69.000   40.000  0.00498 21
 -69.000   41.000  0.00534 22
 -69.000   42.000  0.00484 22
 -69.000   43.000  0.00477 24
 -69.000   44.000  0.00365 24
 -69.000   45.000  0.00335 25
 -69.000   46.000  0.00334 24
 -69.000   47.000  0.00382 24
 -69.000   48.000  0.00469 24
 -69.000   49.000  0.00533 21
 -69.000   50.000  0.00532 17
 -68.000   25.000  0.00265 14
 -68.000   26.000  0.00107 13
 -68.000   27.000  0.00138 19
 -68.000   28.000  0.00094 15
 -68.000   29.000  0.00274 21
 -68.000   30.000  0.00493 16
 -68.000   31.000  0.00736 21
 -68.000   32.000  0.00774 17
 -68.000   33.000  0.00932 19
 -68.000   34.000  0.01009 17
 -68.000   35.000  0.01115 18
 -68.000   36.000  0.00996 19
 -68.000   37.000  0.00962 20
 -68.000   38.000  0.00731 22
 -68.000   39.000  0.00595 21
 -68.000   40.000  0.00431 20
 -68.000   41.000  0.00493 17
 -68.000   42.000  0.00479 19
 -68.000   43.000  0.00474 17
 -68.000   44.000  0.00390 21
 -68.000   45.000  0.00398 17
 -68.000   46.000  0.00441 23
 -68.000   47.000  0.00557 18
 -68.000   48.000  0.00688 24
 -68.000   49.000  0.00776 16
 -68.000   50.000  0.00789 17
 -67.000   25.000  0.01106 13
 -67.000   26.000  0.00780 13
 -67.000   27.000  0.00721 17
 -67.000   28.000  0.00547 14
 -67.000   29.000  0.00604 19
 -67.000   30.000  0.00754 14
 -67.000   31.000  0.01006 19
 -67.000   32.000  0.01075 15
 -67.000   33.000  0.01239 18
